STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10
597,24/10/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,15,45
597,28/10/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,14,55
597,31/10/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,15,51
597,11/04/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,13,81
597,11/07/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,7,12,89
597,11/11/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,12,54
597,14/11/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,7,14,66
597,18/11/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,14,62
597,21/11/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,13,58
597,25/11/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,13,60
597,27/11/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,13,56
597,12/04/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,14,59
597,12/06/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,7,14,61
597,12/09/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,15,59
597,12/12/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,13,64
597,16/12/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,14,57
597,19/12/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,16,67
597,23/12/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,6,13,65
597,26/12/2014,Assam,Nalbari,Campus of PWD Rural Division near Gordon Boy's GS School Dist Nalbari,5,14,69
604,01/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,14,154
604,01/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,14,156
604,01/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,14,180
604,14/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,12,160
604,17/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,161
604,21/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,137
604,24/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,135
604,28/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,13,168
604,31/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,166
604,02/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,12,173
604,02/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,12,104
604,14/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,166
604,18/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,95
604,21/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,12,148
604,25/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,12,123
604,28/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,169
604,03/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,110
604,03/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,135
604,03/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,118
604,14/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,94
604,18/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,145
604,21/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,130
604,25/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,13,85
604,28/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,108
604,04/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,79
604,04/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,13,143
604,04/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,101
604,04/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,8,12,131
604,16/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,90
604,18/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,170
604,22/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,110
604,25/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,131
604,29/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,120
604,05/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,102
604,05/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,102
604,05/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,60
604,13/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,97
604,16/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,8,13,65
604,20/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,74
604,23/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,76
604,27/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,9,12,51
604,30/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,70
604,06/03/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,10,95
604,06/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,85
604,06/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,10,62
604,13/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,9,70
604,17/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,75
604,20/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,10,72
604,24/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,109
604,27/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,92
604,07/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,14,79
604,07/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,14,87
604,07/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,90
604,07/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,11,52
604,15/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,70
604,18/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,10,34
604,22/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,50
604,25/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,10,48
604,28/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,10,54
604,08/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,10,44
604,08/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,7,38
604,08/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,11,50
604,08/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,10,73
604,16/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,93
604,19/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,71
604,22/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,7,26
604,30/08/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,76
604,09/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,10,59
604,09/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,10,61
604,09/06/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,76
604,09/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,90
604,09/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,3,7,43
604,16/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,58
604,19/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,49
604,23/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,8,44
604,26/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,7,56
604,29/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,4,9,58
604,10/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,84
604,10/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,10,72
604,10/07/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,73
604,10/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,115
604,15/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,93
604,17/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,104
604,21/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,133
604,23/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,11,136
604,25/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,132
604,30/10/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,128
604,11/01/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,100
604,11/04/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,92
604,11/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,95
604,14/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,101
604,18/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,84
604,21/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,86
604,26/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,13,108
604,28/11/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,109
604,12/02/2014,Assam,Sivasagar,ONGC Colony Sivasagar,5,14,106
604,12/05/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,108
604,12/09/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,114
604,12/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,13,103
604,16/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,13,111
604,19/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,103
604,23/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,12,105
604,26/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,7,12,90
604,30/12/2014,Assam,Sivasagar,ONGC Colony Sivasagar,6,11,97
537,01/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,15,142
537,01/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,15,116
537,01/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,131
537,13/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,12,135
537,16/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,16,147
537,21/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,15,116
537,24/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,15,124
537,27/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,16,123
537,30/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,18,146
537,02/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,127
537,02/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,17,124
537,02/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,16,131
537,13/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,17,146
537,17/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,19,128
537,20/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,105
537,24/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,100
537,27/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,104
537,03/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,16,96
537,03/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,15,153
537,03/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,15,108
537,13/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,116
537,17/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,15,87
537,20/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,15,96
537,24/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,16,92
537,27/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,16,113
537,31/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,17,89
537,04/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,16,91
537,04/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,85
537,04/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,16,114
537,16/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,81
537,19/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,16,73
537,22/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,75
537,25/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,15,112
537,28/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,77
537,05/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,11,56
537,05/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,16,87
537,05/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,16,53
537,05/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,17,64
537,15/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,10,17,60
537,19/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,11,56
537,22/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,93
537,26/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,18,62
537,29/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,14,90
537,06/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,10,12,59
537,06/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,17,85
537,06/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,92
537,06/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,13,77
537,16/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,11,64
537,19/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,12,66
537,23/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,19,64
537,26/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,10,73
537,30/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,9,54
537,07/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,3,6,39
537,07/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,92
537,07/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,13,60
537,14/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,10,56
537,17/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,3,9,27
537,21/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,9,16,55
537,24/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,9,33
537,28/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,7,32
537,31/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,8,44
537,08/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,9,38
537,08/07/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,11,65
537,08/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,11,42
537,14/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,11,38
537,18/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,66
537,21/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,11,63
537,25/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,65
537,30/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,58
537,09/01/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,55
537,09/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,12,45
537,09/08/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,80
537,09/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,9,26
537,15/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,80
537,18/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,10,42
537,22/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,5,12,56
537,25/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,10,51
537,29/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,4,8,42
537,10/02/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,14,117
537,10/04/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,12,94
537,10/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,15,101
537,10/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,14,90
537,15/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,91
537,18/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,14,84
537,23/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,112
537,25/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,8,15,117
537,27/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,14,90
537,30/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,92
537,11/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,15,105
537,11/05/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,70
537,11/10/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,80
537,13/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,75
537,17/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,80
537,20/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,12,83
537,26/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,63
537,29/11/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,63
537,12/03/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,59
537,12/06/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,62
537,12/09/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,63
537,12/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,70
537,15/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,13,67
537,19/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,14,66
537,23/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,13,69
537,26/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,7,14,72
537,30/12/2014,Assam,Sivasagar,Sibasagar Office Building Sibasagar,6,12,68
567,01/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,16,46
567,01/04/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,8,16,51
567,01/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,9,18,79
567,01/11/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,18,76
567,16/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,16,38
567,18/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,18,71
567,23/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,19,25
567,25/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,18,29
567,02/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,17,54
567,02/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,17,70
567,02/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,17,175
567,13/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,14,50
567,15/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5,13,90
567,20/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,21,65
567,22/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,16,59
567,27/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5,23,49
567,03/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,17,64
567,03/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4,15,83
567,03/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5,15,37
567,13/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5,16,77
567,15/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,8,17,53
567,20/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,14,91
567,22/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,17,79
567,27/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,17,33
567,04/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,9,20,51
567,04/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,16,42
567,04/10/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,9,18,41
567,04/12/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,15,47
567,17/04/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,15,81
567,19/04/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,8,16,22
567,24/04/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,9,20,31
567,05/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,11,59
567,05/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,11,87
567,05/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,10,42
567,05/10/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,12,41
567,15/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,12,47
567,17/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4,13,38
567,22/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3,7,47
567,24/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3,7,54
567,06/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,NA,NA,73
567,06/07/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,NA,NA,97
567,06/12/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7.3,15.8,74
567,14/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,12.5,72
567,19/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5.5,11.3,87
567,21/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.8,11.5,109
567,26/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.3,12.5,74
567,28/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,12.5,91
567,07/03/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7.3,12.5,86
567,07/05/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5.5,12,67
567,07/10/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7.8,11.5,82
567,07/12/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5.8,11.8,74
567,17/07/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.5,12.8,53
567,19/07/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.8,13.5,63
567,24/07/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5,11.5,54
567,26/07/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.8,12.3,81
567,08/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,12.3,85
567,08/07/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.5,12,55
567,08/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5.3,12.8,68
567,14/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3.8,11,39
567,16/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.5,8.6,43
567,21/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3,8.4,53
567,23/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5.5,11.8,71
567,28/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,2.8,8.9,47
567,09/04/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3.8,10.5,35
567,09/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.3,9.4,72
567,09/11/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4,11,103
567,13/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,2,9.6,55
567,18/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3.3,10.3,85
567,20/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4,11,94
567,25/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3.3,11.3,117
567,27/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,3.5,12.3,94
567,10/02/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.8,14.3,70
567,10/04/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,12.8,100
567,10/09/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.8,14,77
567,10/11/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7,15.8,68
567,15/10/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.8,11.8,42
567,23/10/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,7.8,16.8,64
567,11/01/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,5.8,12.3,72
567,11/06/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.3,13.5,83
567,11/08/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6,12.8,88
567,13/11/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.5,12.8,82
567,15/11/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,6.3,13,71
567,20/11/2014,Assam,Silcher,Office building of RLO near Ithkola Market Ghaniwala road,4.8,13,81
