STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
592,6/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7,60.9,50.33333333,119
592,6/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.3,59.6,50,132
592,14/06/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.4,59,46.33333333,115
592,18/06/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.8,62.3,55,137
592,22/06/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.9,54.7,52,113
592,25/06/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.1,59.5,62,122
592,27/06/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.7,54.1,34.33333333,84
592,7/1/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.4,57.6,52,121
592,7/7/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.8,51.8,24.66666667,65
592,7/9/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.4,51.2,44.66666667,118
592,13/07/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6,49.9,43,97
592,15/07/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.8,53.8,52.66666667,112
592,18/07/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.4,57.8,45.66666667,121
592,24/07/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.7,53.4,39.66666667,89
592,26/07/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.1,45.4,36,106
592,30/07/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",4.9,44.3,39.66666667,99
592,8/2/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.8,48.9,39.66666667,95
592,8/6/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.2,49.6,43,104
592,8/8/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.1,54.3,54.66666667,125
592,13/08/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.2,47.3,63.66666667,142
592,19/08/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",4.9,43.8,28.66666667,60
592,21/08/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.3,45.1,39.66666667,84
592,25/08/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6,47.7,41.66666667,85
592,28/08/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.6,49.7,32,66
592,31/08/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.1,52.3,39,82
592,9/4/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.3,51.8,45.33333333,116
592,9/6/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.7,46.8,54.66666667,132
592,9/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.5,46.6,39.33333333,75
592,9/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.8,49.6,74.66666667,149
592,18/09/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",4.3,45.9,22,42
592,21/09/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",4.8,42.7,72.33333333,137
592,23/09/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.3,46.6,63.33333333,133
592,27/09/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.2,51.6,110,228
592,29/09/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.7,55.7,167.6666667,346
592,10/3/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.6,55,145.6666667,310
592,10/8/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.3,51,37.66666667,92
592,10/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.8,53.7,98,233
592,13/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.8,64.3,214.3333333,457
592,21/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",5.9,54.6,98,201
592,23/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",6.8,56.2,142,311
592,26/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.6,58.2,222,476
592,29/10/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.3,60.1,262.6666667,547
592,11/1/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.1,59.7,136,295
592,11/5/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",12.2,61.7,239,491
592,11/9/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8,60.8,199,416
592,11/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8,62.6,221,461
592,17/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8.1,64.1,249.3333333,517
592,20/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8.3,64.7,171.3333333,358
592,22/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8,63.7,264.3333333,534
592,26/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8.1,62.3,205.6666667,440
592,28/11/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.8,61.7,225.3333333,467
592,12/1/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.1,61,258.3333333,550
592,12/5/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8,57.7,305,622
592,12/9/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",7.1,55.3,116.6666667,235
592,13/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8.7,58.8,276,558
592,18/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",8.8,59.3,296.3333333,613
592,21/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",9.4,61.9,304.6666667,635
592,24/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",9.7,63.2,433.6666667,901
592,27/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",9.2,64.3,392.3333333,819
592,29/12/2010,West Bengal,Asansol,"Burnpur Town Department, Burnpur",9.2,63.7,336.6666667,706
655,1/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",15.3,87.7,208,384.6666667
655,1/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.1,80.8,167,329.3333333
655,1/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",13.3,89,172.6666667,345.6666667
655,13/01/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",20.2,104.6,186,306
655,19/01/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.8,91.6,211.6666667,365.3333333
655,23/01/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.3,92.1,165,324.3333333
655,27/01/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.9,114.3,183.6666667,369.6666667
655,30/01/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11,83.2,191.6666667,372.6666667
655,2/3/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.1,91,168,359.3333333
655,2/6/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11.7,99.5,186.6666667,364.6666667
655,2/9/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",13.2,118,234,424.6666667
655,2/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.6,109.1,157.3333333,351.6666667
655,15/02/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.6,94.3,143.3333333,335.3333333
655,18/02/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",16.1,101,162.6666667,316
655,21/02/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.1,78.4,178.6666667,357.3333333
655,24/02/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.7,80.6,166.3333333,345.3333333
655,3/1/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.4,105.9,195.6666667,369.6666667
655,3/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.9,91.8,143,314.6666667
655,3/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",15.4,85.1,124,271.3333333
655,3/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11.5,79.7,182,378.6666667
655,16/03/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.5,88,123.3333333,324
655,19/03/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.9,84.3,154.3333333,331.3333333
655,22/03/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.5,73.5,131,307
655,25/03/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11,75.2,107.3333333,250.3333333
655,30/03/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.2,79.3,120.3333333,283
655,4/2/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.5,54.4,105.6666667,239.3333333
655,4/5/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.4,66.9,133.6666667,281.6666667
655,4/8/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8,79.6,96.33333333,262.6666667
655,4/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.1,63.7,114,258
655,15/04/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.6,68.8,128.3333333,297
655,21/04/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.8,70,155,281.3333333
655,24/04/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8,60.8,101.6666667,232.6666667
655,28/04/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.6,56.9,94.66666667,228
655,30/04/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.8,57.7,108,263.6666667
655,5/5/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.3,55.9,77.66666667,189
655,5/8/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.4,45.2,143.6666667,280.6666667
655,5/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.8,63.4,90,254.6666667
655,14/05/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.8,70.8,76.33333333,235
655,17/05/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11,78.3,94.33333333,167.6666667
655,20/05/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.3,51.6,73,197.6666667
655,23/05/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.2,59.1,54.66666667,144.6666667
655,26/05/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",5.4,52.3,78.33333333,172.3333333
655,6/3/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.1,57.3,87,159
655,6/8/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.9,58.7,95,217.6666667
655,6/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.6,67.1,71,146.6666667
655,16/06/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.1,50.2,55.33333333,118.3333333
655,19/06/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.1,56.8,59,112
655,23/06/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.3,48.4,63.66666667,171.6666667
655,26/06/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.6,49.1,60.33333333,119.6666667
655,28/06/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8,47.7,44.33333333,94.66666667
655,7/1/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",5.9,40.2,47,107.3333333
655,7/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.6,50.7,56.33333333,113.6666667
655,7/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.9,38.3,49.66666667,104
655,7/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.3,48.2,46,91.66666667
655,15/07/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",5.2,42,36.66666667,87.33333333
655,20/07/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.3,40.8,47.33333333,119
655,24/07/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",5.7,33.4,39,92.33333333
655,27/07/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.5,47.9,46,117.6666667
655,30/07/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",4.7,41.7,43,84
655,8/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6,39,39.66666667,78.66666667
655,8/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7,47.6,43.66666667,104
655,8/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.8,49.4,56,115
655,13/08/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.3,40.5,50,91
655,16/08/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.9,45.4,47,105
655,19/08/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.1,54.8,41,84
655,24/08/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.5,42.7,58,96.33333333
655,27/08/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.2,45.7,43,109
655,31/08/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",7.8,52.1,48.33333333,101
655,9/3/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.8,48.1,51,95.33333333
655,9/8/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.9,46.4,37.33333333,86.33333333
655,9/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",4.6,39.3,48.33333333,96.66666667
655,14/09/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6,45,41,91
655,17/09/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",4.6,44.7,27.33333333,58.66666667
655,20/09/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",5.9,41.8,46.33333333,86.66666667
655,23/09/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.8,52.2,52.33333333,121
655,26/09/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",6.2,53.3,64,118.6666667
655,29/09/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",5.8,51.1,95.33333333,188.6666667
655,10/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.8,58.8,91.66666667,167.6666667
655,10/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.5,48.1,47,88.33333333
655,10/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9,55.1,85,162
655,13/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.1,60.3,107.3333333,214
655,19/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.6,64.7,120.3333333,190.6666667
655,22/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",8.6,52.2,102,183.6666667
655,25/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11.2,60.9,97.66666667,171.3333333
655,28/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.3,69.2,109.3333333,153.6666667
655,11/1/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.9,71.6,102.6666667,181.6666667
655,11/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11.7,68,121.3333333,204.3333333
655,11/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.8,70.4,126.6666667,199
655,11/10/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.3,56.5,141.3333333,235
655,15/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.2,72,145.6666667,252
655,18/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.1,69.2,154.3333333,239.3333333
655,23/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11.3,67.6,160.3333333,284.3333333
655,27/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",9.8,81.8,216,348
655,12/1/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11.4,79.3,144.3333333,293.3333333
655,12/4/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",10.1,65.5,176.6666667,288.3333333
655,12/7/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",14.3,68.9,159,264.6666667
655,12/11/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",11,68.4,164,275.3333333
655,14/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.8,71.4,192.3333333,327.3333333
655,17/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.2,66.4,142,279
655,20/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",13.2,74.1,185.3333333,307.3333333
655,23/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",14.1,81.4,176.6666667,321.6666667
655,26/12/2010,West Bengal,Barrackpore,"Barrackpore, Barrackpore",12.3,70.1,225,369
653,1/4/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",20.2,114.5,289.6666667,522.3333333
653,1/7/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",13,130,223.3333333,417
653,1/10/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",20.9,136.5,232,437.6666667
653,13/01/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",14.9,114.1,172.3333333,336.6666667
653,19/01/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",17.8,120.6,213.6666667,403.3333333
653,23/01/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",13.8,112.8,224,415.6666667
653,27/01/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",12.6,117.6,210,421.3333333
653,30/01/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",14.8,121.3,225,433
653,2/3/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",13.9,118.3,195.6666667,432.6666667
653,2/6/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",14.3,122.8,219.3333333,453.6666667
653,2/9/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",15.7,125.7,270.6666667,484
653,2/12/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",17.5,114.7,205,425
653,15/02/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",16.9,131.6,191,361.3333333
653,18/02/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",25.3,146.4,171.6666667,317
653,21/02/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",16.4,113.2,168.3333333,371.6666667
653,24/02/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",14.5,104.7,181.6666667,439
653,3/1/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",12.6,102.1,165.3333333,364
653,3/4/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",14.2,104.2,143.3333333,375
653,3/7/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",18.3,115,190.6666667,365.6666667
653,3/10/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",16.9,109.6,199.6666667,421.6666667
653,16/03/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",10.4,89.3,139.6666667,361
653,19/03/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",11,106.7,167,380
653,22/03/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",13.1,91.8,159,405.6666667
653,25/03/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",17.4,115.8,118.6666667,363.3333333
653,30/03/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",13.6,94.7,123.6666667,297.6666667
653,4/2/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",10.5,71.3,119.3333333,289
653,4/5/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",16.2,77.4,110.3333333,265.6666667
653,4/8/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.6,78,120.6666667,293.3333333
653,4/11/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",12.1,82.5,128.6666667,300.3333333
653,15/04/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",11,88.5,148,349.3333333
653,21/04/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",13.5,75.2,180,327
653,24/04/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",10.4,64.9,99.33333333,288
653,28/04/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",12.2,71.5,112.3333333,277
653,30/04/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.6,61.5,117.3333333,261.6666667
653,5/5/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",6.8,67.3,74,206.6666667
653,5/8/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.2,77.6,151.3333333,298.3333333
653,5/11/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7.9,84.1,97,275
653,14/05/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",6.7,64.4,102.3333333,263.3333333
653,17/05/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",10,79.7,82.33333333,237.3333333
653,20/05/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8,75.4,91.33333333,225
653,23/05/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.9,80.8,68.33333333,211
653,26/05/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",6,65.1,88.33333333,230.3333333
653,6/3/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.6,66.2,84.66666667,216.3333333
653,6/8/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7.6,65.6,81,209.3333333
653,6/11/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.3,61.6,76.33333333,181.6666667
653,16/06/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7.7,55,62.66666667,177
653,19/06/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.9,70,78,166
653,23/06/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",8.5,65.6,66.66666667,156.3333333
653,26/06/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7,54.6,63.33333333,147
653,28/06/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7.2,52.8,58.33333333,135.6666667
653,7/1/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7.3,48.8,55,115.3333333
653,7/4/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",6.5,51.9,64,153
653,7/7/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",10.5,42.7,61,111.6666667
653,7/12/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7,46.7,57.66666667,107
653,15/07/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",7.6,49.8,53,116.6666667
653,20/07/2010,West Bengal,Barrackpore,"Dum Dum, Barrackpore",10.3,51.6,67.33333333,145.3333333
